url,city,name
http://www.datacentermap.com/united-kingdom/london/interxion-lon2.html,London,"Interxion LON2 (London, UK)"
http://www.datacentermap.com/india/ludhiana/ludhiana-dc.html,Ludhiana,Ludhiana DC
http://www.datacentermap.com/france/lyon/shd-lyon.html,Lyon,SHD - SOLUTION HEBERGEMENT DURABLE
http://www.datacentermap.com/united-kingdom/london/interxion-london.html,London,"Interxion LON1 (London, UK)"
http://www.datacentermap.com/spain/madrid/ipcore.html,Madrid,IPCORE
http://www.datacentermap.com/united-kingdom/manchester/salford.html,Manchester,Salford
http://www.datacentermap.com/spain/madrid/colt-madrid1.html,Madrid,"Colt Madrid, Manoteras"
http://www.datacentermap.com/spain/madrid/interxion-mad2.html,Madrid,"Interxion MAD2 (Madrid, Spain)"
http://www.datacentermap.com/spain/madrid/interxion-madrid.html,Madrid,"Interxion MAD1 (Madrid, Spain)"
http://www.datacentermap.com/united-kingdom/manchester/ifl3.html,Manchester,IFL3
http://www.datacentermap.com/united-kingdom/manchester/salford-quays.html,Manchester,Computacenter - Manchester
http://www.datacentermap.com/usa/massachusetts/marlborough/sungard-250-locke.html,Marlborough,SunGard 250 Locke
http://www.datacentermap.com/france/marseille/interxion-mrs1.html,Marseille,"Interxion MRS1 (Marseille, France)"
http://www.datacentermap.com/australia/melbourne/vocus-port-melbourne.html,Melbourne,Vocus Data Centre - Port Melbourne
http://www.datacentermap.com/italy/milan/colt-milan1.html,Milan,"Colt Milan, Lancetti"
http://www.datacentermap.com/australia/melbourne/melbourne-2.html,Melbourne,Metronode Melbourne 2
http://www.datacentermap.com/australia/melbourne/melbourne-1.html,Melbourne,Metronode Melbourne 1
http://www.datacentermap.com/australia/melbourne/melbourne-data-centre.html,Melbourne,Melbourne Data Centre
http://www.datacentermap.com/australia/melbourne/mitcham.html,Melbourne,EDC Mitcham
http://www.datacentermap.com/australia/melbourne/ntt-melbourne1.html,Melbourne,Australia Melbourne 1 Data Center
http://www.datacentermap.com/australia/melbourne/530-collins-st.html,Melbourne,530 Collins St
http://www.datacentermap.com/united-kingdom/milton-keynes/myserverplanet-ltd.html,Milton Keynes,MyServerPlanet Ltd
http://www.datacentermap.com/usa/minnesota/minneapolis/twin-cities-northwest.html,Minneapolis,IronGate Data Centers - Northwest
http://www.datacentermap.com/united-kingdom/milton-keynes/mkdc.html,Milton Keynes,MKDC-1 - Bletchley
http://www.datacentermap.com/usa/minnesota/minneapolis/twin-cities-east.html,Minneapolis,IronGate Data Centers -  East
http://www.datacentermap.com/usa/minnesota/minneapolis/savvis-mp1.html,Minneapolis,CenturyLink MP2
http://www.datacentermap.com/canada/montreal/sun-hoosting-dles.html,Montreal,Sun Hoosting DLES
http://www.datacentermap.com/russia/moscow/safedata.html,Moscow,SAFEDATA Moscow-I
http://www.datacentermap.com/canada/montreal/colo-d.html,Montreal,COLO-D1
http://www.datacentermap.com/canada/montreal/savvis-mr1.html,Montreal,CenturyLink MR1
http://www.datacentermap.com/usa/washington/moses-lake/cw1.html,Moses Lake,CW1
http://www.datacentermap.com/india/mumbai/mumbai-dc.html,Mumbai,Mumbai DC
http://www.datacentermap.com/india/mumbai/ntt-mumbai5.html,Mumbai,India Mumbai 5 Data Center
http://www.datacentermap.com/india/mumbai/hns-hosting.html,Mumbai,HNS Hosting
http://www.datacentermap.com/india/mumbai/gpx-mumbai.html,Mumbai,GPX Mumbai
http://www.datacentermap.com/germany/munich/premium-datacenter-1.html,Munich,Premium-Datacenter #1
http://www.datacentermap.com/japan/nagoya/telehouse-nagoya-sakae.html,Nagoya,TELEHOUSE Nagoya Sakae - 1
http://www.datacentermap.com/germany/munich/equinix-munich-2.html,Munich,Equinix Münich #2
http://www.datacentermap.com/germany/munich/equinix-munich-1.html,Munich,Equinix Münich #1
http://www.datacentermap.com/japan/nagoya/telehouse-nagoya-naka.html,Nagoya,TELEHOUSE Nagoya Nagoya-naka - 2
http://www.datacentermap.com/japan/nagoya/nagoya-daikancho.html,Nagoya,Nagoya Daikancho  Data Center
http://www.datacentermap.com/japan/naha/telehouse-naha.html,Naha,TELEHOUSE Naha
http://www.datacentermap.com/kenya/nairobi/gestalt-gild.html,Nairobi,Gestalt Gild
http://www.datacentermap.com/france/nantes/nc-datacenter-nantes-2.html,Nantes,NC Datacenter - Nantes 2
http://www.datacentermap.com/usa/tennessee/nashville/nexus-nrep.html,Nashville,Nexus NREP
http://www.datacentermap.com/france/nantes/etix-nantes1.html,Nantes,Etix Nantes #1
http://www.datacentermap.com/the-bahamas/nassau/nassau-idc.html,Nassau,Nassau IDC
http://www.datacentermap.com/usa/new-jersey/new-brunswick/sentinel-nj1.html,New Brunswick,Sentinel NJ1
http://www.datacentermap.com/india/new-delhi/ghaziabad-dc.html,New Delhi,Ghaziabad DC
http://www.datacentermap.com/usa/new-york/new-york/savvis-nj5.html,New York,CenturyLink NJ5
http://www.datacentermap.com/usa/new-york/new-york/savvis-nj4.html,New York,CenturyLink NJ4
http://www.datacentermap.com/usa/new-jersey/new-york/savvis-nj2x.html,New York,CenturyLink NJ2X
http://www.datacentermap.com/usa/new-jersey/newark/equinix-newark.html,Newark,Equinix Newark
http://www.datacentermap.com/united-kingdom/newcastle/north-tyneside-data-centre.html,Newcastle,Knowledge IT North Tyneside
http://www.datacentermap.com/united-kingdom/newcastle/dc1-cobalt-data-campus.html,Newcastle,DC1 Cobalt data Campus
http://www.datacentermap.com/cyprus/nicosia/nscy02.html,Nicosia,NSCY02
http://www.datacentermap.com/india/noida/ntt-noida.html,Noida,India Noida Data Cnter
http://www.datacentermap.com/cyprus/nicosia/nscy01.html,Nicosia,NSCY01
http://www.datacentermap.com/united-kingdom/northamptonshire/node4-northampton-data-centre.html,Northamptonshire,Node4 (Northampton)
http://www.datacentermap.com/united-kingdom/nottingham/iomart-nottingham.html,Nottingham,iomart Nottingham
http://www.datacentermap.com/france/olonne-sur-mer/etix-olona-11.html,Olonne Sur Mer,Etix Olona #1
http://www.datacentermap.com/usa/florida/orlando/datasite-orlando.html,Orlando,DataSite Orlando
http://www.datacentermap.com/france/orléans/scitis-zen.html,Orleans,SCITIS-ZEN
http://www.datacentermap.com/japan/osaka/telehouse-osaka-suita.html,Osaka,TELEHOUSE Osaka Suita - 1
http://www.datacentermap.com/japan/osaka/telehouse-osaka-chuo.html,Osaka,TELEHOUSE Osaka Osaka-chuo - 2
http://www.datacentermap.com/japan/osaka/telehouse-osaka-ibaraki.html,Osaka,TELEHOUSE Osaka Ibaraki - 3
http://www.datacentermap.com/japan/osaka/ntt-osaka5.html,Osaka,Osaka 5  Data Center
http://www.datacentermap.com/norway/oslo/fetsund.html,Oslo,DigiPlex Oslo III
http://www.datacentermap.com/canada/ottawa/ottawa-headquarters.html,Ottawa,Ottawa-Headquarters
http://www.datacentermap.com/norway/oslo/ostre-aker-vei.html,Oslo,Broadnet Colocation Oslo
http://www.datacentermap.com/the-netherlands/overijssel/virtu-zwolle.html,Overijssel,Equinix Zwolle
http://www.datacentermap.com/japan/oyama/telehouse-oyama.html,Oyama,TELEHOUSE Oyama
http://www.datacentermap.com/the-netherlands/overijssel/virtu-enschede.html,Overijssel,Equinix Enschede
http://www.datacentermap.com/panama/panama-city/fortatrust-panama.html,Panama City,FortaTrust Panama
http://www.datacentermap.com/france/paris/global-switch-paris.html,Paris,Global Switch Paris
http://www.datacentermap.com/france/paris/ntt-paris.html,Paris,France Paris 2 Data Center
http://www.datacentermap.com/france/paris/equinix-paris-saint-denis.html,Paris,Equinix Paris (Saint-Denis)
http://www.datacentermap.com/france/paris/equinix-paris-roissy.html,Paris,Equinix Paris (Roissy)
http://www.datacentermap.com/france/paris/colt-lyon.html,Paris,"Colt Paris, Wattignies"
http://www.datacentermap.com/france/paris/colt-les-ulis.html,Paris,"Colt Paris, Les Ulis"
http://www.datacentermap.com/france/paris/colt-bessieres.html,Paris,"Colt Paris, Bessières"
http://www.datacentermap.com/france/paris/interxion-par7.html,Paris,"Interxion PAR7 (Paris, France)"
http://www.datacentermap.com/france/paris/interxion-par6.html,Paris,"Interxion PAR6 (Paris, France)"
http://www.datacentermap.com/france/paris/interxion-par5.html,Paris,"Interxion PAR5 (Paris, France)"
http://www.datacentermap.com/australia/perth/vocus-perth-ix.html,Perth,Vocus Data Centre - Perth iX
http://www.datacentermap.com/usa/pennsylvania/philadelphia/keystone-nap-1.html,Philadelphia,Keystone NAP 1
http://www.datacentermap.com/france/paris/interxion-paris4.html,Paris,"Interxion PAR4 (Paris, France)"
http://www.datacentermap.com/france/paris/interxion-paris3.html,Paris,"Interxion PAR3 (Paris, France)"
http://www.datacentermap.com/france/paris/interxion-paris2.html,Paris,"Interxion PAR2 (Paris, France)"
http://www.datacentermap.com/australia/perth/amc-data-centre.html,Perth,Silverain Data Centre
http://www.datacentermap.com/australia/perth/metronode-perth-2.html,Perth,Metronode Perth 2
http://www.datacentermap.com/australia/perth/metronode-perth-1.html,Perth,Metronode Perth 1
http://www.datacentermap.com/australia/perth/dc-two-osborne-park.html,Perth,DC Two Osborne Park
http://www.datacentermap.com/australia/perth/amcom-perth2.html,Perth,amcom Perth #2
http://www.datacentermap.com/australia/perth/amcom-perth1.html,Perth,amcom Perth
http://www.datacentermap.com/australia/perth/amcom-osborne.html,Perth,amcom Osborne Park
http://www.datacentermap.com/france/paris/interxion-paris1.html,Paris,"Interxion PAR1 (Paris, France)"
http://www.datacentermap.com/usa/arizona/phoenix/transcendent-phoenix.html,Phoenix,Phoenix AZ
http://www.datacentermap.com/usa/new-jersey/piscataway/dupont-fabros-nj1.html,Piscataway,DuPont Fabros NJ1
http://www.datacentermap.com/usa/new-jersey/piscataway/constant-hosting-pnj1.html,Piscataway,Constant Hosting PNJ1
http://www.datacentermap.com/usa/new-jersey/piscataway/savvis-nj3.html,Piscataway,CenturyLink NJ3
http://www.datacentermap.com/usa/new-jersey/piscataway/24shells-nj1.html,Piscataway,24Shells NJ1
http://www.datacentermap.com/sweden/pitea/fortlax.html,Pitea,Fortlax
http://www.datacentermap.com/usa/pennsylvania/pittsburgh/management-science-associates.html,Pittsburgh,Management Science Associates
http://www.datacentermap.com/south-africa/port-elizabeth/is-port-elizabeth.html,Port Elizabeth,internet solutions Port Elizabeth
http://www.datacentermap.com/poland/poznan/itelligence.html,Poznan,itelligence data center
http://www.datacentermap.com/india/pune/hostin-services.html,Pune,Hostin Services Private Limited
http://www.datacentermap.com/canada/quebec/megaquebec-internet-data-center.html,Quebec,MegaQuebec Internet Data Center
http://www.datacentermap.com/usa/north-carolina/raleigh/sentinel-nc-1.html,Raleigh,Sentinel NC-1
http://www.datacentermap.com/iran/rasht/negah-roshan-pars.html,Rasht,Negah Roshan Pars - Nrp Network
http://www.datacentermap.com/usa/pennsylvania/reading/ipr-reading-bcc.html,Reading,IPR Reading BCC
http://www.datacentermap.com/iceland/reykjavik/datacell-hofdatorg.html,Reykjavik,DataCell Höfdatorg
http://www.datacentermap.com/iceland/reykjavik/basis.html,Reykjavik,Basis
http://www.datacentermap.com/latvia/riga/tv-tower-data-center-zakusala.html,Riga,"LVRTC Data Center ""Zakusala"""
http://www.datacentermap.com/saudi-arabia/riyadh/gateway-gulf.html,Riyadh,Gateway Gulf
http://www.datacentermap.com/the-netherlands/roosendaal/colt-netherlands3.html,Roosendaal,"Colt Rotterdam, Roosendaal"
http://www.datacentermap.com/the-netherlands/rotterdam/bt-dc-rotterdam.html,Rotterdam,BT DC Rotterdam
http://www.datacentermap.com/usa/north-carolina/rutherford/rutherford-data-center.html,Rutherford,Rutherford NC Data Center
http://www.datacentermap.com/usa/california/sacramento/gold-data-centers.html,Sacramento,Gold Data Centers
http://www.datacentermap.com/france/saint-trivier-sur-moignans/maxnod.html,Saint Trivier Sur Moignans,Maxnod
http://www.datacentermap.com/usa/utah/salt-lake-city/consonus-wdc.html,Salt Lake City,Consonus WDC
http://www.datacentermap.com/usa/utah/salt-lake-city/consonus-sdc.html,Salt Lake City,Consonus SDC
http://www.datacentermap.com/usa/utah/salt-lake-city/consonus-pdc.html,Salt Lake City,Consonus PDC
http://www.datacentermap.com/usa/texas/san-antonio/sdc-san-antonio.html,San Antonio,SDC - San Antonio
http://www.datacentermap.com/usa/california/san-francisco/savvis-sn2.html,San Francisco,CenturyLink SN2
http://www.datacentermap.com/usa/california/san-francisco/savvis-sn1.html,San Francisco,CenturyLink SN1
http://www.datacentermap.com/usa/california/san-jose/ntta-lundy.html,San Jose,San Jose Lundy Data Center
http://www.datacentermap.com/costa-rica/san-jose-cr/costa-rica-data-center.html,San Jose CR,San Jose Data Center
http://www.datacentermap.com/usa/california/san-jose/equinix-san-jose1.html,San Jose,Equinix San Jose (South)
http://www.datacentermap.com/usa/california/san-jose/equinix-san-jose2.html,San Jose,Equinix San Jose (North)
http://www.datacentermap.com/usa/california/san-jose/ntta-santa-clara.html,San Jose,California Santa Clara Data Center
http://www.datacentermap.com/usa/california/santa-clara/equinix-sunnyvale.html,Santa Clara,Equinix Sunnyvale
http://www.datacentermap.com/bolivia/santa-cruz-de-la-sierra/itc-servicios.html,Santa Cruz De La Sierra,ITC-SERVICIOS
http://www.datacentermap.com/usa/california/santa-clara/equinix-santa-clara.html,Santa Clara,Equinix Santa Clara
http://www.datacentermap.com/usa/california/santa-clara/dupont-fabros-sj1.html,Santa Clara,DuPont Fabros SJ1
http://www.datacentermap.com/usa/california/santa-clara/savvis-sc9.html,Santa Clara,CenturyLink SC9
http://www.datacentermap.com/usa/california/santa-clara/savvis-sc8.html,Santa Clara,CenturyLink SC8
http://www.datacentermap.com/usa/california/santa-clara/savvis-sc5.html,Santa Clara,CenturyLink SC5
http://www.datacentermap.com/usa/california/santa-clara/savvis-sc4.html,Santa Clara,CenturyLink SC4
http://www.datacentermap.com/usa/new-mexico/santa-fe/savvis-ab3.html,Santa FE,CenturyLink AB3
http://www.datacentermap.com/brazil/sao-paulo/tambore.html,Sao Paulo,Tamboré
http://www.datacentermap.com/brazil/sao-paulo/glete.html,Sao Paulo,Glete
http://www.datacentermap.com/japan/sapporo/telehouse-sapporo.html,Sapporo,TELEHOUSE Sapporo
http://www.datacentermap.com/usa/washington/seattle/savvis-se4.html,Seattle,CenturyLink SE4
http://www.datacentermap.com/usa/washington/seattle/savvis-se3.html,Seattle,CenturyLink SE3
http://www.datacentermap.com/usa/washington/seattle/savvis-se2.html,Seattle,CenturyLink SE2
http://www.datacentermap.com/usa/washington/seattle/adtaq-issaquah.html,Seattle,Adtaq Issaquah
http://www.datacentermap.com/japan/sendai/telehouse-sendai.html,Sendai,TELEHOUSE Sendai
http://www.datacentermap.com/china/shanghai/telehouse-shanghai.html,Shanghai,TELEHOUSE Shanghai Zhangjiang - 1
http://www.datacentermap.com/china/shanghai/ntt-shanghai-pudong.html,Shanghai,Shanghai Pudong Data Center
http://www.datacentermap.com/united-kingdom/sheffield/sheffield-data-centre.html,Sheffield,Sheffield Data Centre
http://www.datacentermap.com/china/shenzhen/pacnet-szds1.html,Shenzhen,Pacnet Shenzen(SZDS1)
http://www.datacentermap.com/singapore/singapore/singapore-serangoon.html,Singapore,Singapore Serangoon Data Center
http://www.datacentermap.com/united-kingdom/slough/ntt-hemel-hempsted2.html,Slough,UK Hemel Hempstead 2 Data Center
http://www.datacentermap.com/singapore/singapore/keppel-digihub.html,Singapore,Keppel Digihub
http://www.datacentermap.com/singapore/singapore/keppel-datahub2.html,Singapore,Keppel Datahub 2
http://www.datacentermap.com/singapore/singapore/keppel-datahub.html,Singapore,Keppel Datahub
http://www.datacentermap.com/singapore/singapore/ivisions-dc1.html,Singapore,iVisions DC1
http://www.datacentermap.com/singapore/singapore/global-switch-singapore.html,Singapore,Global Switch Singapore
http://www.datacentermap.com/singapore/singapore/equinix-singapore.html,Singapore,Equinix Singapore
http://www.datacentermap.com/singapore/singapore/savvis-sg8.html,Singapore,CenturyLink SG8
http://www.datacentermap.com/united-kingdom/slough/slough-trading-estate.html,Slough,Slough Trading Estate
http://www.datacentermap.com/united-kingdom/slough/rrdc01.html,Slough,RRDC01
http://www.datacentermap.com/united-kingdom/slough/equinix-ld5-slough.html,Slough,Equinix LD5 Slough
http://www.datacentermap.com/united-kingdom/slough/equinix-slough.html,Slough,Equinix LD4 Slough
http://www.datacentermap.com/bulgaria/sofia/telecity-sofia1.html,Sofia,TelecityGroup (Sofia-1)
http://www.datacentermap.com/usa/missouri/springfield/springnet-underground.html,Springfield,SpringNet Underground
http://www.datacentermap.com/malta/st-venera/vodafone-malta.html,St Venera,Vodafone Malta
http://www.datacentermap.com/us-virgin-islands/st-croix/centrilogic-usvi.html,St. Croix,CentriLogic USVI
http://www.datacentermap.com/malta/st-venera/alert-data-centre.html,St Venera,Alert Data Centre
http://www.datacentermap.com/usa/missouri/st-louis/savvis-sl1.html,St. Louis,CenturyLink SL1
http://www.datacentermap.com/usa/virginia/sterling/ntta-sterling.html,Sterling,Virginia Sterling  Data Center
http://www.datacentermap.com/usa/virginia/sterling/savvis-dc7.html,Sterling,CenturyLink DC7
http://www.datacentermap.com/usa/district-of-columbia/sterling/savvis-dc6.html,Sterling,CenturyLink DC6
http://www.datacentermap.com/usa/virginia/sterling/savvis-dc5.html,Sterling,CenturyLink DC5
http://www.datacentermap.com/usa/virginia/sterling/savvis-dc4.html,Sterling,CenturyLink DC4
http://www.datacentermap.com/usa/virginia/sterling/savvis-dc3.html,Sterling,CenturyLink DC3
http://www.datacentermap.com/usa/virginia/sterling/savvis-dc2.html,Sterling,CenturyLink DC2
http://www.datacentermap.com/sweden/stockholm/stc-satra-technology-center.html,Stockholm,SunGard - Sätra Technology Center
http://www.datacentermap.com/cyprus/strovolos/logosnet.html,Strovolos,LogosNet
http://www.datacentermap.com/sweden/stockholm/stockholm-2.html,Stockholm,Stockholm 2
http://www.datacentermap.com/sweden/stockholm/portlane-sickla.html,Stockholm,Portlane Sickla
http://www.datacentermap.com/sweden/stockholm/ip-only-stockholm-syd.html,Stockholm,IP-Only Stockholm Syd
http://www.datacentermap.com/sweden/stockholm/ip-only-stockholm-jarfalla.html,Stockholm,IP-Only Stockholm Järfälla
http://www.datacentermap.com/sweden/stockholm/interxion-sto3.html,Stockholm,"Interxion STO3 (Stockholm, Sweden)"
http://www.datacentermap.com/sweden/stockholm/interxion-sto2.html,Stockholm,"Interxion STO2 (Stockholm, Sweden)"
http://www.datacentermap.com/sweden/stockholm/interxion-akalla.html,Stockholm,"Interxion STO1 (Stockholm, Sweden)"
http://www.datacentermap.com/germany/stuttgart/centralsystems-isp----stuttgart.html,Stuttgart,Centralsystems GmbH  - Stuttgart 1
http://www.datacentermap.com/indonesia/surabaya/telkomsigma-surabaya.html,Surabaya,Telkomsigma Data Center Surabaya
http://www.datacentermap.com/united-kingdom/swindon/eduserv.html,Swindon,Eduserv Swindon
http://www.datacentermap.com/australia/sydney/vocus-doody-street.html,Sydney,Vocus Data Centre - Sydney
http://www.datacentermap.com/australia/sydney/sydney-2.html,Sydney,Metronode Sydney 2
http://www.datacentermap.com/australia/sydney/sydney-1.html,Sydney,Metronode Sydney 1
http://www.datacentermap.com/australia/sydney/global-switch-sydney.html,Sydney,Global Switch Sydney
http://www.datacentermap.com/australia/sydney/equinix-sydney.html,Sydney,Equinix Sydney
http://www.datacentermap.com/australia/sydney/ntt-sydney1.html,Sydney,Australia Sydney 1 Data Center
http://www.datacentermap.com/hong-kong/tai-po/ntt-com-asia-data-centre.html,Tai PO,Hong Kong Tai Po Data Center
http://www.datacentermap.com/taiwan/taipei/ntt-taipei.html,Taipei,Taiwan Taipei 3 Data Center
http://www.datacentermap.com/taiwan/taipei/ivisions-dc2.html,Taipei,iVisions DC2
http://www.datacentermap.com/usa/florida/tampa/savvis-tp1.html,Tampa,CenturyLink TP1
http://www.datacentermap.com/iran/tehran/mizban-dadeh-pasargad.html,Tehran,mizban dadeh pasargad
http://www.datacentermap.com/iran/tehran/mahanserver.html,Tehran,MahanServer
http://www.datacentermap.com/romania/timisoara/livehosting-datacenter.html,Timisoara,LiveHosting Datacenter
http://www.datacentermap.com/japan/tokyo/tokyo-no-6.html,Tokyo,Tokyo No. 6 Data Center
http://www.datacentermap.com/japan/tokyo/tokyo-no-5.html,Tokyo,Tokyo No. 5 Data Center
http://www.datacentermap.com/japan/tokyo/tokyo-no-4.html,Tokyo,Tokyo No. 4 Data Center
http://www.datacentermap.com/japan/tokyo/tokyo-no-3.html,Tokyo,Tokyo No. 3 Data Center
http://www.datacentermap.com/japan/tokyo/tokyo-no-1.html,Tokyo,Tokyo No. 1 Data Center
http://www.datacentermap.com/japan/tokyo/tokyo-no-2.html,Tokyo,Tokyo  No. 2 Data Center
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-tama.html,Tokyo,TELEHOUSE Tokyo Tama - 2
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-tama1.html,Tokyo,TELEHOUSE Tokyo Tama - 1
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-shinjuku.html,Tokyo,TELEHOUSE Tokyo Shinjuku
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-shibuya.html,Tokyo,TELEHOUSE Tokyo Shibuya
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-odaiba.html,Tokyo,TELEHOUSE Tokyo Odaiba
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-mejirozaka.html,Tokyo,TELEHOUSE Tokyo Mejirozaka
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-koto.html,Tokyo,TELEHOUSE Tokyo Koto
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-kashiwa.html,Tokyo,TELEHOUSE Tokyo Kashiwa
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-iidabashi.html,Tokyo,TELEHOUSE Tokyo Iidabashi
http://www.datacentermap.com/japan/tokyo/telehouse-tokyo-fuchu.html,Tokyo,TELEHOUSE Tokyo Fuchu
http://www.datacentermap.com/japan/tokyo/equinix-tokyo.html,Tokyo,Equinix Tokyo
http://www.datacentermap.com/japan/tokyo/savvis-ty6.html,Tokyo,CenturyLink TY6
http://www.datacentermap.com/italy/torino/colt-turin1.html,Torino,"Colt Turin, Livorno"
http://www.datacentermap.com/canada/toronto/terago-mississauga.html,Toronto,TeraGo Mississauga Data Centre
http://www.datacentermap.com/canada/toronto/pathway-primary-dc.html,Toronto,Pathway Primary DC
http://www.datacentermap.com/canada/toronto/ice-datacenters-markham.html,Toronto,I.C.E Datacenters - Markham
http://www.datacentermap.com/canada/toronto/savvis-tr1.html,Toronto,CenturyLink TR1
http://www.datacentermap.com/france/toulouse/nfrance-ramonville.html,Toulouse,NFrance Ramonville
http://www.datacentermap.com/australia/townsville/on-q-townsville-cbd.html,Townsville,On Q Townsville CBD
http://www.datacentermap.com/usa/arizona/tucson/involta-tucson.html,Tucson,Involta-Tucson
http://www.datacentermap.com/finland/ulvila/ficolo.html,Ulvila,Ficolo
http://www.datacentermap.com/the-netherlands/utrecht/bt-dc-nieuwegein.html,Utrecht,BT DC Nieuwegein
http://www.datacentermap.com/liechtenstein/vaduz/ict-center-vaduz.html,Vaduz,ICT-Center Vaduz
http://www.datacentermap.com/canada/vancouver/newgen.html,Vancouver,NewGen
http://www.datacentermap.com/austria/vienna/huemer-dc2.html,Vienna,Huemer-DC 2
http://www.datacentermap.com/canada/vancouver/savvis-vc1.html,Vancouver,CenturyLink VC1
http://www.datacentermap.com/austria/vienna/huemer-dc1.html,Vienna,Huemer-DC 1
http://www.datacentermap.com/austria/vienna/interxion-vie2.html,Vienna,Interxion VIE2 (Vienna Austria)
http://www.datacentermap.com/austria/vienna/interxion-vienna.html,Vienna,"Interxion VIE1 (Vienna, Austria)"
http://www.datacentermap.com/usa/virginia/vienna-virginia/switchdata-vienna1.html,Vienna Virginia,Equinix DC8
http://www.datacentermap.com/ukraine/vinnytsia/dc-16.html,Vinnytsia,DC-16
http://www.datacentermap.com/usa/virginia/vienna-virginia/switchdata-vienna2.html,Vienna Virginia,Equinix DC7
http://www.datacentermap.com/united-kingdom/wakefield/node4-dc3.html,Wakefield,Node4 (Leeds)
http://www.datacentermap.com/poland/warsaw/telecity-warsaw1-lim.html,Warsaw,TelecityGroup Warsaw-1 (LIM)
http://www.datacentermap.com/usa/maryland/washington-dc/mosaic-data-belt.html,Washington D.C.,MOSAIC DATA - BELT
http://www.datacentermap.com/usa/washington/wenatchee/asicspace-bitcoin-dc.html,Wenatchee,ASICSPACE Bitcoin Data Center
http://www.datacentermap.com/usa/virginia/washington-dc/equinix-dc5.html,Washington D.C.,Equinix DC5
http://www.datacentermap.com/usa/delaware/wilmington/ipr-wilmington-bcc.html,Wilmington,IPR Wilmington CCC
http://www.datacentermap.com/canada/winnipeg/mts-data-centre.html,Winnipeg,MTS Data Centre
http://www.datacentermap.com/usa/delaware/wilmington/raynet-wilmington-de.html,Wilmington,RAYNET WILMINGTON DE
http://www.datacentermap.com/canada/winnipeg/manitoba-hydro-telecom.html,Winnipeg,Manitoba Hydro Telecom
http://www.datacentermap.com/united-kingdom/woking/sungard-tc3-woking.html,Woking,SunGard TC3 - Woking
http://www.datacentermap.com/australia/wollongong/illawarra-1.html,Wollongong,Metronode Illawarra 1
http://www.datacentermap.com/germany/wuerzburg/datacenter-mainfranken.html,Wuerzburg,Datacenter Mainfranken
http://www.datacentermap.com/japan/yokohama/yokohama-no-1.html,Yokohama,Yokohama No. 1 Data Center
http://www.datacentermap.com/usa/ohio/youngstown/youngstown-south-datacenter.html,Youngstown,DRS Youngstown South Datacenter
http://www.datacentermap.com/switzerland/zug/lets-host.html,Zug,Lets Host Datacenter
http://www.datacentermap.com/switzerland/zurich/ict-center-zurich.html,Zürich,ICT-Center Zürich
http://www.datacentermap.com/switzerland/zurich/equinix-zurich3.html,Zürich,Equinix Zürich #3
http://www.datacentermap.com/switzerland/zurich/equinix-zurich2.html,Zürich,Equinix Zürich #2
http://www.datacentermap.com/switzerland/zurich/equinix-zurich1.html,Zürich,Equinix Zürich #1
http://www.datacentermap.com/switzerland/zurich/colt-zurich1.html,Zürich,"Colt Zurich, Altstetten"
